,label,text_len,text_punct,text_cap,text_cleaned
1782,ham,44,0.045,0.068,"['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester', '']"
1783,ham,50,0.02,0.04,"['dear', 'free', 'message', 'without', 'recharge', 'hi', 'hi', 'hi', '']"
1784,ham,128,0.055,0.102,"['dont', 'search', 'love', 'let', 'love', 'find', 'u', 'thats', 'called', 'falling', 'love', 'bcoz', 'u', 'dont', 'force', 'u', 'fall', 'u', 'know', 'smeone', 'hold', 'u', 'bslvyl', '']"
1785,ham,26,0.077,0.077,"['dun', 'believe', 'u', 'thk', 'u', 'told', '']"
1786,ham,123,0.073,0.057,"['know', 'god', 'created', 'gap', 'finger', 'one', 'made', 'come', 'amp', 'fill', 'gap', 'holding', 'hand', 'love', '']"
1787,ham,23,0.261,0.043,"['yessura', 'sun', 'tvlol', '']"
1788,ham,21,0.0,0.048,"['arun', 'u', 'transfr', 'amt', '']"
1789,ham,42,0.048,0.071,"['takin', 'shower', 'yeah', 'ill', 'leave', 'im', 'done', '']"
1790,ham,79,0.038,0.013,"['working', 'eye', 'philosophy', 'text', 'u', 'later', 'bit', 'free', 'chat', '']"
1791,ham,135,0.03,0.044,"['u', 'havenåõt', 'lost', 'ill', 'always', 'b', '4ui', 'didnåõt', 'intend', '2', 'hurt', 'u', 'never', 'knew', 'u', 'felt', 'iwasmarinethatåõs', 'itried2tell', 'urmomi', 'careabout', 'u', '']"
1792,spam,108,0.093,0.083,"['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prize', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwin82050couk', '']"
1793,ham,32,0.031,0.062,"['bad', 'girl', 'still', 'remember', '']"
1794,ham,26,0.077,0.077,"['much', 'gave', 'morning', '']"
1795,ham,125,0.024,0.024,"['hope', 'alright', 'babe', 'worry', 'might', 'felt', 'bit', 'desparate', 'learned', 'job', 'fake', 'waiting', 'come', 'back', 'love', '']"
1796,ham,97,0.041,0.031,"['hey', 'tell', 'blake', 'address', 'carlos', 'wanted', 'meet', 'got', 'lost', 'he', 'answering', 'phone', '']"
1797,ham,35,0.029,0.029,"['get', 'opinion', 'something', 'first', '']"
1798,ham,37,0.054,0.054,"['one', 'week', 'leave', 'put', 'know', 'time', '']"
1799,ham,33,0.091,0.03,"['hit', 'move', '']"
1800,ham,101,0.099,0.05,"['excellent', 'spent', 'ltgt', 'year', 'air', 'force', 'iraq', 'afghanistan', 'stable', 'honest', 'like', 'traveling', '']"
1801,ham,20,0.0,0.05,"['wanna', 'watch', 'movie', '']"
1802,ham,24,0.167,0.125,"['ok', 'lor', 'thanx', 'ìï', 'school', '']"
1803,ham,27,0.111,0.074,"['im', 'class', 'get', 'text', '']"
1804,ham,23,0.217,0.043,"['bus', 'leaf', 'ltgt', '']"
1805,ham,40,0.125,0.025,"['god', 'blessget', 'good', 'sleep', 'deari', 'pray', '']"
1806,spam,130,0.008,0.023,"['today', 'voda', 'number', 'ending', '1225', 'selected', 'receive', 'å', '50award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '3100', 'standard', 'rate', 'app', '']"
1807,ham,37,0.054,0.054,"['nice', 'day', 'today', 'love', 'dearly', '']"
1808,ham,92,0.141,0.054,"['aiyo', 'bit', 'pai', 'seh', 'ì', 'noe', 'scared', 'dun', 'rem', 'die', 'hee', 'become', 'better', 'lookin', 'oredi', 'leh', '']"
1809,ham,30,0.067,0.067,"['aight', 'ill', 'ask', 'roommate', '']"
1810,ham,50,0.08,0.04,"['whats', 'house', 'beer', '']"
1811,ham,65,0.062,0.046,"['ì', 'wan', '2', 'meet', 'n', 'combine', 'part', 'hows', 'da', 'rest', 'da', 'project', 'going', '']"
1812,ham,99,0.091,0.051,"['getting', 'ticket', '4', 'walsall', 'tue', '6', 'th', 'march', 'mate', 'getting', 'sat', 'ill', 'pay', 'treat', 'want', '2', 'go', 'txt', 'bak', 'terry', '']"
1813,ham,20,0.05,0.05,"['yes', 'chatting', '']"
1814,ham,67,0.015,0.985,"['hi', 'jess', 'dont', 'know', 'work', 'call', 'u', 'im', 'home', 'eve', 'xxx', '']"
1815,ham,56,0.125,0.054,"['sian', 'aft', 'meeting', 'supervisor', 'got', 'work', '2', 'liao', 'u', 'working', '']"
1816,ham,36,0.056,0.028,"['going', 'write', 'ccna', 'exam', 'week', '']"
1817,ham,27,0.111,0.111,"['well', 'watch', 'shrek', '3db', '']"
1818,ham,23,0.043,0.043,"['much', 'dirty', 'fellow', '']"
1819,ham,30,0.167,0.067,"['dunno', 'dat', 'wat', 'told', 'ok', 'lor', '']"
1820,ham,64,0.062,0.016,"['ill', 'probably', 'tomorrow', 'even', 'later', 'tonight', 'somethings', 'going', '']"
1821,ham,115,0.009,0.043,"['couldnt', 'say', 'dying', 'man', 'feel', 'sad', 'go', 'wanted', 'know', 'would', 'probably', 'gone', 'late', 'night', '']"
1822,ham,37,0.054,0.027,"['youre', 'thinking', 'lifting', 'one', '']"
1823,ham,67,0.164,0.075,"['u', 'dun', 'wan', 'u', 'dun', 'like', 'already', 'ah', 'wat', 'u', 'still', 'eating', '']"
1824,ham,19,0.0,0.053,"['sent', 'ur', 'email', 'id', 'soon', '']"
1825,ham,94,0.032,0.011,"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem', '']"
1826,ham,268,0.063,0.041,"['dude', 'whats', 'teresa', 'hope', 'okay', 'didnt', 'hear', 'people', 'called', 'received', 'package', 'since', 'dec', 'ltgt', 'thot', 'yould', 'like', 'know', 'fantastic', 'year', 'best', 'reading', 'plus', 'really', 'really', 'bam', 'first', 'aid', 'usmle', 'work', 'done', '']"
1827,ham,66,0.061,0.076,"['hey', 'gorgeous', 'man', 'work', 'mobile', 'number', 'good', 'one', 'babe', 'squishy', 'mwahs', '']"
1828,ham,19,0.0,0.158,"['may', 'call', 'later', 'pls', '']"
1829,spam,124,0.032,0.089,"['hottest', 'pic', 'straight', 'phone', 'see', 'getting', 'wet', 'wanting', 'xx', 'text', 'pic', '89555', 'txt', 'cost', '150p', 'textoperator', 'g696ga', '18', 'xxx', '']"
1830,ham,28,0.071,0.036,"['thats', 'way', 'stay', 'oh', '']"
1831,ham,53,0.075,0.057,"['hello', 'thanx', 'taking', 'call', 'got', 'job', 'start', 'monday', '']"
1832,ham,22,0.045,0.045,"['time', 'ur', 'flight', 'tmr', '']"
1833,ham,20,0.05,0.1,"['come', '']"
1834,ham,43,0.0,0.023,"['rather', 'prominent', 'bite', 'mark', 'right', 'cheek', '']"
1835,ham,23,0.087,0.043,"['', 'september', '']"
1836,ham,18,0.056,0.056,"['wet', 'right', '']"
1837,ham,20,0.1,0.05,"['hows', 'husband', '']"
1838,spam,132,0.045,0.091,"['hack', 'chat', 'get', 'backdoor', 'entry', '121', 'chat', 'room', 'fraction', 'cost', 'reply', 'neo69', 'call', '09050280520', 'subscribe', '25p', 'pm', 'dp', 'bcm', 'box', '8027', 'ldn', 'wc1n3xx', '']"
1839,ham,151,0.04,0.02,"['norm', 'tomorrow', 'finish', '415', 'co', 'st', 'test', 'need', 'sort', 'library', 'stuff', 'point', 'tomo', 'got', 'letter', 'today', 'access', 'til', 'end', 'march', 'better', 'get', 'move', '']"
1840,ham,60,0.033,0.067,"['yeah', 'got', 'list', 'u', 'joanna', 'im', 'feeling', 'really', 'anti', 'social', '']"
1841,ham,18,0.056,0.056,"['office', 'na', '']"
1842,ham,26,0.192,0.038,"['comingdown', 'later', '']"
1843,ham,33,0.061,0.03,"['super', 'dagood', 'replacement', 'murali', '']"
1844,ham,33,0.061,0.03,"['da', 'good', 'good', 'playerwhy', 'unsold', '']"
1845,ham,72,0.153,0.056,"['hi', 'u', 'want', 'join', 'sts', 'later', 'meeting', 'five', 'call', 'u', 'class', '']"
1846,ham,86,0.047,0.035,"['engalnd', 'telly', 'decided', 'wont', 'let', 'watch', 'mia', 'elliot', 'kissing', 'damn', '']"
1847,spam,137,0.066,0.182,"['free', 'nokia', 'motorola', 'upto', '12mths', '12price', 'linerental', '500', 'free', 'xnet', 'mins100txtmth', 'free', 'btooth', 'call', 'mobileupd8', '08001950382', 'call', '2optoutd3wv', '']"
1848,ham,43,0.023,0.047,"['dont', 'want', 'hear', 'philosophy', 'say', 'happen', '']"
1849,ham,56,0.054,0.018,"['got', 'job', 'wiproyou', 'get', 'every', 'thing', 'life', '2', '3', 'year', '']"
1850,ham,43,0.116,0.07,"['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ì', 'lei', '']"
1851,ham,40,0.05,0.05,"['dunno', 'da', 'next', 'show', 'aft', '6', '850', 'toa', 'payoh', 'got', '650', '']"
1852,spam,124,0.056,0.073,"['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08718726970', '10p', 'per', 'min', 'btnationalrate', '']"
1853,ham,79,0.038,0.038,"['made', 'payment', 'dont', 'much', 'sorry', 'would', 'want', 'fedex', 'way', '']"
1854,ham,73,0.055,0.027,"['didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india', '']"
1855,ham,42,0.095,0.024,"['kyou', 'girl', 'waiting', 'reception', 'ah', '']"
1856,ham,135,0.111,0.348,"['say', 'slowly', 'godi', 'love', 'amp', 'need', 'youclean', 'heart', 'bloodsend', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls', '']"
1857,ham,109,0.018,0.018,"['hate', 'turn', 'fun', 'shopping', 'trip', 'annoying', 'day', 'everything', 'would', 'look', 'house', '']"
1858,ham,26,0.077,0.038,"['sir', 'waiting', 'call', '']"
1859,ham,33,0.091,0.061,"['whats', 'want', 'come', 'online', '']"
1860,ham,48,0.042,0.021,"['could', 'work', 'well', 'reach', 'consensus', 'next', 'meeting', '']"
1861,ham,41,0.122,0.073,"['aiyah', 'wait', 'lor', 'u', 'entertain', 'hee', '']"
1862,ham,629,0.054,0.022,"['last', 'thing', 'ever', 'wanted', 'hurt', 'didnt', 'think', 'would', 'youd', 'laugh', 'embarassed', 'delete', 'tag', 'keep', 'going', 'far', 'knew', 'wasnt', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'show', 'really', 'dont', 'know', 'messy', 'wednesday', 'wasnt', 'bad', 'problem', 'time', 'clean', 'choose', 'skype', 'take', 'picture', 'sleep', 'want', 'go', 'dont', 'mind', 'thing', 'dont', 'make', 'bed', 'throw', 'laundry', 'top', 'cant', 'friend', 'house', 'im', 'embarassed', 'there', 'underwear', 'bra', 'strewn', 'bed', 'pillow', 'floor', 'thats', 'something', 'else', 'used', 'good', 'least', 'making', 'bed', '']"
1863,ham,27,0.037,0.037,"['ill', 'let', 'know', 'kick', '']"
1864,ham,27,0.0,0.037,"['call', 'ok', 'said', 'call', '']"
1865,ham,83,0.024,0.024,"['call', 'number', 'available', 'appointment', 'ask', 'connect', 'call', 'waheed', 'fathima', '']"
1866,ham,35,0.086,0.086,"['ì', 'go', 'buy', 'wif', 'meet', 'ì', 'later', '']"
1867,ham,148,0.142,0.041,"['mmmm', 'fuck', 'fair', 'know', 'weakness', 'grin', 'push', 'knee', 'expose', 'belly', 'pull', 'head', 'dont', 'forget', 'know', 'wicked', 'smile', '']"
1868,ham,56,0.018,0.018,"['today', 'system', 'sh', 'get', 'readyall', 'well', 'also', 'deep', 'well', '']"
1869,ham,24,0.0,0.042,"['mom', 'want', 'know', '']"
1870,ham,28,0.107,0.107,"['aight', 'ill', 'text', 'im', 'back', '']"
1871,ham,60,0.017,0.033,"['dont', 'know', 'support', 'as', 'srt', 'thnk', 'think', 'ps3', 'play', 'usb', '']"
1872,ham,43,0.023,0.047,"['oh', 'ok', 'didnt', 'know', 'meant', 'yep', 'baby', 'jontin', '']"
1873,spam,98,0.01,0.051,"['guaranteed', 'å', '1000', 'cash', 'å', '2000', 'prizeto', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '']"
1874,spam,66,0.015,0.061,"['would', 'like', 'see', 'xxx', 'pic', 'hot', 'nearly', 'banned', 'uk', '']"
1875,spam,131,0.053,0.198,"['hmv', 'bonus', 'special', '500', 'pound', 'genuine', 'hmv', 'voucher', 'answer', '4', 'easy', 'question', 'play', 'send', 'hmv', '86688', 'infowww100percentrealcom', '']"
1876,ham,26,0.115,0.077,"['watching', 'tv', 'got', 'new', 'job', '']"
1877,ham,76,0.066,0.053,"['pen', 'thing', 'beyond', 'joke', 'wont', 'biro', 'dont', 'master', 'cant', 'ever', '']"
1878,ham,26,0.0,1.0,"['party', 'alex', 'nichols', '']"
1879,spam,109,0.028,0.046,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcall', '09058094594', '']"
1880,ham,52,0.038,0.038,"['seeing', 'missed', 'call', 'dear', 'brother', 'gr8', 'day', '']"
1881,ham,20,0.15,0.15,"['ok', 'ìï', 'finishing', 'soon', '']"
1882,ham,26,0.115,0.077,"['sorry', 'cant', 'help', '']"
1883,ham,105,0.105,0.038,"['come', 'slave', 'going', 'shell', 'unconsciously', 'avoiding', 'making', 'unhappy', '']"
1884,ham,36,0.111,0.056,"['love', 'as', 'enjoy', 'doggy', 'style', '']"
1885,ham,49,0.041,0.041,"['think', 'asking', 'gym', 'excuse', 'lazy', 'people', 'jog', '']"
1886,spam,133,0.06,0.195,"['dear', '0776xxxxxxx', 'uve', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '86688', '150pmsgrcvdhgsuite3422landsroww1j6hl', 'ldn', '18yrs', '']"
1887,spam,131,0.031,0.145,"['urgent', 'please', 'call', '09061743811', 'landline', 'abta', 'complimentary', '4', 'tenerife', 'holiday', 'å', '5000', 'cash', 'await', 'collection', 'sae', 'tc', 'box', '326', 'cw25wx', '150ppm', '']"
1888,ham,67,0.03,0.045,"['way', 'home', 'long', 'dry', 'spell', 'season', 'would', '']"
1889,ham,25,0.04,0.04,"['gotta', 'collect', 'da', 'car', '6', 'lei', '']"
1890,ham,72,0.042,0.042,"['ok', 'knackered', 'came', 'home', 'went', 'sleep', 'good', 'full', 'time', 'work', 'lark', '']"
1891,ham,52,0.019,0.038,"['probably', 'earlier', 'station', 'think', '']"
1892,spam,136,0.037,0.728,"['call', '09090900040', 'listen', 'extreme', 'dirty', 'live', 'chat', 'going', 'office', 'right', 'total', 'privacy', 'one', 'know', 'sic', 'listening', '60p', 'min', '247mp', '0870753331018', '']"
1893,ham,23,0.0,0.087,"['good', 'morning', 'plz', 'call', 'sir', '']"
1894,spam,124,0.065,0.113,"['freemsg', 'hey', 'u', 'got', '1', 'videopic', 'fones', 'reply', 'wild', 'txt', 'ill', 'send', 'u', 'pic', 'hurry', 'im', 'bored', 'work', 'xxx', '18', '150prcvd', 'stop2stop', '']"
1895,ham,33,0.061,0.152,"['uh', 'head', 'dont', 'much', 'left', '']"
1896,ham,87,0.034,0.034,"['tot', 'u', 'outside', 'co', 'darren', 'say', 'u', 'come', 'shopping', 'course', 'nice', 'wat', 'jus', 'went', 'sim', 'lim', 'look', 'mp3', 'player', '']"
1897,ham,43,0.07,0.047,"['aight', 'sound', 'good', 'want', 'come', '']"
1898,ham,25,0.04,0.04,"['wat', 'would', 'u', 'like', '4', 'ur', 'birthday', '']"
1899,ham,22,0.091,0.045,"['love', 'working', 'home', '']"
1900,ham,65,0.092,0.031,"['miss', 'vday', 'parachute', 'double', 'coin', 'u', 'must', 'know', 'well', '']"
1901,ham,19,0.105,0.105,"['sorry', 'ill', 'call', 'later', '']"
1902,ham,33,0.091,0.03,"['sister', 'got', 'placed', 'birla', 'soft', 'da', '']"
1903,spam,114,0.053,0.061,"['free', 'entry', '2', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', '80182', 'get', 'entry', 'std', 'txt', 'rate', 'tc', 'apply', '08452810073', 'detail', '18', '']"
1904,ham,49,0.245,0.082,"['wah', 'okie', 'okie', 'muz', 'make', 'use', 'e', 'unlimited', 'haha', '']"
1905,ham,44,0.068,0.045,"['therere', 'people', 'mu', 'im', 'table', 'lambda', '']"
1906,ham,69,0.029,0.029,"['stop', 'old', 'man', 'get', 'build', 'snowman', 'snow', 'angel', 'snowball', 'fight', '']"
1907,ham,12,0.083,0.917,"['ello', 'babe', 'u', 'ok', '']"
1908,ham,81,0.049,0.049,"['hello', 'beautiful', 'r', 'u', 'ok', 'ive', 'kinda', 'ad', 'row', 'wiv', 'walked', 'pub', 'wanted', 'night', 'wiv', 'u', 'miss', 'u', '']"
1909,ham,24,0.042,0.042,"['u', 'going', 'ikea', 'str', 'aft', 'dat', '']"
1910,ham,85,0.094,0.012,"['becoz', 'ltgt', 'jan', 'whn', 'al', 'post', 'ofice', 'holiday', 'cn', 'go', 'fr', 'post', 'oficegot', 'duffer', '']"
1911,ham,76,0.039,0.039,"['lol', 'grr', 'mom', 'taking', 'forever', 'prescription', 'pharmacy', 'like', '2', 'minute', 'away', 'ugh', '']"
1912,ham,71,0.07,0.056,"['real', 'tho', 'suck', 'cant', 'even', 'cook', 'whole', 'electricity', 'im', 'hungry', '']"
1913,ham,12,0.083,0.083,"['want', 'go', '']"
1914,spam,129,0.023,0.155,"['new', 'textbuddy', 'chat', '2', 'horny', 'guy', 'ur', 'area', '4', '25p', 'free', '2', 'receive', 'search', 'postcode', 'gaytextbuddycom', 'txt', 'one', 'name', '89693', '08715500022', 'rpl', 'stop', '2', 'cnl', '']"
1915,ham,40,0.025,0.025,"['time', 'month', 'mid', 'time', '']"
1916,ham,40,0.025,0.05,"['fffff', 'text', 'kadeem', 'far', 'gone', '']"
1917,ham,50,0.1,0.06,"['leaving', 'yet', 'ok', 'lor', 'go', 'elsewhere', 'n', 'eat', 'u', 'thk', '']"
1918,ham,29,0.034,0.034,"['fujitsu', 'series', 'lifebook', 'good', '']"
1919,ham,121,0.058,0.033,"['yar', 'wanted', '2', 'scold', 'u', 'yest', 'late', 'already', 'got', 'zhong', 'se', 'qing', 'u', 'ask', 'b4', 'ask', 'ill', 'go', 'w', 'u', 'lor', 'n', 'u', 'still', 'act', 'real', '']"
1920,ham,24,0.0,0.042,"['dont', 'know', 'bring', 'food', '']"
1921,ham,33,0.03,0.061,"['current', 'food', 'alone', 'also', '']"
1922,ham,53,0.226,0.057,"['ill', 'sch', 'fr', '46', 'dun', 'haf', 'da', 'book', 'sch', 'home', '']"
1923,ham,74,0.041,0.041,"['hello', 'going', 'village', 'pub', '8', 'either', 'come', 'accordingly', 'ok', '']"
1924,ham,2,0.0,0.5,"['ok', '']"
1925,ham,53,0.132,0.038,"['call', 'like', 'ltgt', 'time', 'oh', 'give', 'u', 'hypertension', 'oh', '']"
1926,ham,110,0.064,0.027,"['dont', 'give', 'monkey', 'wot', 'think', 'certainly', 'dont', 'mind', 'friend', 'mineall', 'dont', 'sleep', 'wiv', 'wud', 'annoyin', '']"
1927,ham,25,0.04,0.04,"['omg', 'could', 'snow', 'tonite', '']"
1928,spam,119,0.05,0.025,"['call', '08702490080', 'tell', 'u', '2', 'call', '09066358152', 'claim', 'å', '5000', 'prize', 'u', '2', 'enter', 'ur', 'mobile', 'personal', 'detail', 'prompt', 'careful', '']"
1929,spam,117,0.043,0.154,"['free', '1st', 'week', 'entry', '2', 'textpod', '4', 'chance', '2', 'win', '40gb', 'ipod', 'å', '250', 'cash', 'every', 'wk', 'txt', 'vpod', '81303', 'tscs', 'wwwtextpodnet', 'custcare', '08712405020', '']"
1930,ham,29,0.0,0.034,"['carry', 'disturbing', '']"
1931,ham,28,0.179,0.071,"['pa', 'tell', 'went', 'bath', '']"
1932,ham,22,0.0,0.045,"['jus', 'finished', 'avatar', 'nigro', '']"
1933,ham,19,0.053,0.053,"['r', 'u', 'scratching', '']"
1934,ham,26,0.038,0.038,"['hope', 'great', 'day', '']"
1935,ham,63,0.048,0.032,"['either', 'idea', 'know', 'anyplaces', 'something', '']"
1936,ham,55,0.073,0.018,"['planning', 'usually', 'stop', 'find', 'hella', 'weed', 'smoke', 'hella', 'weed', '']"
1937,ham,111,0.108,0.018,"['fact', 'youre', 'cleaning', 'show', 'know', 'im', 'upset', 'priority', 'constantly', 'want', 'need', '']"
1938,ham,46,0.043,0.043,"['excellent', 'ready', 'moan', 'scream', 'ecstasy', '']"
1939,spam,134,0.045,0.09,"['people', 'dogging', 'area', 'call', '09090204448', 'join', 'like', 'minded', 'guy', 'arrange', '1', 'there', '1', 'evening', 'aå', '150', 'minapn', 'ls278bb', '']"
1940,ham,100,0.01,0.02,"['dude', 'avatar', '3d', 'imp', 'one', 'point', 'thought', 'actually', 'fly', 'room', 'almost', 'tried', 'hittng', 'one', 'reflex', '']"
1941,spam,140,0.086,0.207,"['well', 'done', '4', 'costa', 'del', 'sol', 'holiday', 'å', '5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'costå', '150pm', 'max10mins', '']"
1942,ham,39,0.179,0.026,"['kkwhy', 'cant', 'come', 'search', 'job', '']"
1943,ham,93,0.043,0.032,"['got', 'lousy', 'sleep', 'kept', 'waking', 'every', '2', 'hour', 'see', 'cat', 'wanted', 'come', 'worry', 'cold', '']"
1944,ham,57,0.07,0.053,"['yeah', 'ill', 'leave', 'couple', 'minute', 'amp', 'let', 'know', 'get', 'mu', '']"
1945,ham,45,0.133,0.044,"['ì', 'call', '1010', 'make', 'sure', 'dat', 'ive', 'woken', '']"
1946,ham,42,0.0,0.024,"['hey', 'go', 'jazz', 'power', 'yoga', 'hip', 'hop', 'kb', 'yogasana', '']"
1947,ham,40,0.025,0.075,"['battery', 'mr', 'adewale', 'uncle', 'aka', 'egbon', '']"
1948,ham,41,0.024,0.049,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message', '']"
1949,ham,24,0.083,0.042,"['wait', '2', 'minstand', 'bus', 'stop', '']"
1950,ham,30,0.067,0.067,"['oh', 'ic', 'thought', 'meant', 'mary', 'jane', '']"
1951,ham,56,0.143,0.071,"['haha', 'really', 'oh', 'deduct', 'lesson', 'tmr', '']"
1952,ham,31,0.032,0.032,"['nah', 'im', 'goin', '2', 'wrks', 'j', 'wot', 'bout', 'u', '']"
1953,ham,79,0.354,0.025,"['eat', 'shit', 'wait', 'ur', 'monkey', 'face', 'bitch', 'u', 'asshole', '']"
1954,ham,25,0.08,0.08,"['good', 'night', 'going', 'sleep', '']"
1955,ham,55,0.055,0.036,"['aight', 'ill', 'grab', 'something', 'eat', 'text', 'youre', 'back', 'mu', '']"
1956,ham,39,0.179,0.026,"['kkwhy', 'cant', 'come', 'search', 'job', '']"
1957,ham,70,0.029,0.029,"['take', 'something', 'pain', 'move', 'however', 'side', 'next', '6hrs', 'see', 'doctor', '']"
1958,ham,77,0.065,0.039,"['lol', 'oh', 'babe', 'wont', 'sliding', 'place', 'midnight', 'thanks', 'invite', '']"
1959,ham,20,0.0,0.05,"['howz', 'person', 'story', '']"
1960,spam,132,0.03,0.114,"['guess', 'somebody', 'know', 'secretly', 'fancy', 'wanna', 'find', 'give', 'u', 'call', '09065394973', 'landline', 'datebox1282essexcm61xn', '150pmin', '18', '']"
1961,ham,29,0.034,0.103,"['lol', 'would', 'awesome', 'payback', '']"
1962,spam,61,0.033,0.033,"['80488', '500', 'free', 'text', 'message', 'valid', '31', 'december', '2005', '']"
1963,ham,50,0.1,0.02,"['yes', 'completely', 'formclark', 'also', 'utter', 'waste', '']"
1964,ham,132,0.129,0.273,"['honeybee', 'said', 'im', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'joke', 'gmgngegn', '']"
1965,ham,59,0.051,0.068,"['thanks', 'tescos', 'quite', 'nice', 'gone', 'speak', 'soon', '']"
1966,ham,63,0.063,0.048,"['whats', 'feathery', 'bowa', 'something', 'guy', 'dont', 'know', '']"
1967,ham,51,0.039,0.039,"['even', 'cant', 'close', 'eye', 'vava', 'playing', 'umma', '']"
1968,ham,46,0.13,0.043,"['2', 'laptop', 'noe', 'infra', 'slow', 'lar', 'wan', 'fast', 'one', '']"
1969,spam,109,0.028,0.055,"['guaranteed', 'å', '200', 'award', 'even', 'å', '1000', 'cashto', 'claim', 'ur', 'award', 'call', 'free', '08000407165', '18', '2', 'stop', 'getstop', '88222', 'php', '']"
1970,ham,12,0.333,0.083,"['nvm', 'ok', '']"
